id,username,email,role,manager,make,acceleration,top_speed,electric_range,total_power,total_torque,drive,battery_capacity,length,width,height,wheelbase,gross_vehicle_weight,max_payload,cargo_volume,seats,maintenance_cost,pincode,date,time,latitude,longitude,vehicle_status,battery_level,range
1689,teja,teja@gmail.com,Fleet Manager,santhosh,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1054.6,57835,2024-10-06,04:17:11,66.94985,67.365646,1,90,423.0
1690,ram,ram@gmail.com,Driver,harshithah,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2312.7,19402,2024-01-22,00:45:18,-5.739489,7.997937,1,74,358.9
1691,sanasya,sanasya@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2381.78,03088,2024-07-14,05:22:25,20.609891,103.619391,1,96,432.0
1692,akshaya,akshaya@gmail.com,Driver,jerlin,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1600.32,51222,2024-04-05,22:55:05,37.118911,-118.729327,1,47,227.95
1693,mahitha,mahitha@gmail.com,Driver,santhosh,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2031.57,20828,2024-02-05,05:15:48,-41.821664,110.857219,1,1,4.6
1694,kruthika,kruthika@gmail.com,Driver,sriram,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1281.89,04070,2024-10-09,10:03:22,69.730492,25.055301,0,72,338.4
1695,abhishek,abhishek@gmail.com,Driver,sobika,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2796.77,33806,2024-04-17,07:25:02,-7.195456,-58.571197,0,30,138.0
1696,shree,shree@gmail.com,Fleet Manager,santhosh,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3022.61,91375,2024-07-09,11:04:49,7.817041,82.22041,1,76,323.0
1697,divya,divya@gmail.com,Fleet Manager,sobika,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1646.02,29982,2024-09-26,18:05:53,69.601899,-33.139365,1,27,130.95
1698,manisha,manisha@gmail.com,Driver,harshithah,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2799.01,83306,2024-10-20,09:20:40,-88.609826,-53.95247,1,32,155.2
1699,teja,teja@gmail.com,Driver,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2540.6,76996,2024-01-11,04:04:48,-85.590588,136.659217,0,36,165.6
1700,ram,ram@gmail.com,Driver,sobika,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1612.4,51348,2024-11-19,22:17:07,10.634055,9.079869,1,61,259.25
1701,sanasya,sanasya@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2689.02,17966,2024-09-23,05:56:49,26.177336,-31.82636,1,65,292.5
1702,akshaya,akshaya@gmail.com,Driver,jerlin,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3166.26,16384,2024-08-04,19:20:43,-85.188476,-145.233258,1,29,136.3
1703,mahitha,mahitha@gmail.com,Driver,santhosh,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1479.23,97184,2024-11-21,22:45:33,-46.292697,-24.086902,0,47,216.2
1704,kruthika,kruthika@gmail.com,Driver,harshithah,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4903.95,55951,2024-07-27,05:16:50,-83.509697,-113.303063,0,59,271.4
1705,abhishek,abhishek@gmail.com,Driver,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3340.82,61418,2024-06-19,06:45:15,88.124259,-83.219107,0,58,266.8
1706,shree,shree@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2701.66,02157,2024-10-17,13:13:06,-52.635498,5.586001,0,73,328.5
1707,divya,divya@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1750.48,03279,2024-09-21,09:52:13,7.759886,144.23321,0,6,27.0
1708,manisha,manisha@gmail.com,Driver,sriram,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2882.34,02419,2024-12-04,23:31:14,1.332245,-101.920429,1,39,189.15
1709,teja,teja@gmail.com,Driver,sriram,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3805.28,51422,2024-08-18,21:55:00,7.398555,-131.804013,1,5,23.5
1710,ram,ram@gmail.com,Driver,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4255.37,18866,2024-05-02,10:58:34,-58.58875,167.230939,0,31,145.7
1711,sanasya,sanasya@gmail.com,Driver,sobika,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1275.91,72611,2024-10-29,17:58:23,80.752736,-164.509699,0,23,103.5
1712,akshaya,akshaya@gmail.com,Fleet Manager,sriram,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1363.51,33524,2024-02-07,02:54:32,56.851055,-137.671447,0,56,238.0
1713,mahitha,mahitha@gmail.com,Fleet Manager,jerlin,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4745.12,06298,2024-10-05,04:02:02,-83.411091,-56.64579,0,28,131.6
1714,kruthika,kruthika@gmail.com,Fleet Manager,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1982.72,90740,2024-09-09,20:08:47,-71.48309,-55.49422,0,25,115.0
1715,abhishek,abhishek@gmail.com,Fleet Manager,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2118.84,25660,2024-10-16,00:49:25,16.568002,-26.462704,1,41,192.7
1716,shree,shree@gmail.com,Driver,sriram,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4918.81,61848,2024-03-19,12:37:01,-22.657223,-80.380362,1,59,250.75
1717,divya,divya@gmail.com,Fleet Manager,sriram,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1082.96,31189,2024-04-01,06:54:17,39.911379,-155.310024,1,80,376.0
1718,manisha,manisha@gmail.com,Driver,jerlin,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2522.68,31163,2024-09-06,08:38:05,25.494807,-80.644695,0,1,4.6
1719,teja,teja@gmail.com,Driver,harshithah,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2693.77,76032,2024-03-27,23:27:19,-71.755956,86.091061,1,19,87.4
1720,ram,ram@gmail.com,Driver,sobika,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2428.19,63419,2024-02-07,14:54:02,38.350583,-177.426618,0,80,340.0
1721,sanasya,sanasya@gmail.com,Driver,sobika,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3549.04,91729,2024-08-22,04:14:43,-32.751853,-34.08016,1,35,169.75
1722,akshaya,akshaya@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2440.47,21528,2024-10-15,07:41:10,-64.684858,53.383028,1,12,51.0
1723,mahitha,mahitha@gmail.com,Fleet Manager,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3753.38,73861,2024-11-05,08:01:19,78.873905,56.230338,0,59,277.3
1724,kruthika,kruthika@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1769.3,95059,2024-07-12,05:19:24,-89.404511,-23.757537,0,77,327.25
1725,abhishek,abhishek@gmail.com,Fleet Manager,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2129.52,58504,2024-06-30,01:40:11,-12.033738,-54.020543,1,20,90.0
1726,shree,shree@gmail.com,Driver,harshithah,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2981.92,16127,2024-07-24,17:08:11,64.505237,-73.376895,0,43,208.55
1727,divya,divya@gmail.com,Driver,sriram,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2158.72,77005,2024-02-18,10:25:31,4.278776,-177.006974,1,13,63.05
1728,manisha,manisha@gmail.com,Driver,jerlin,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3693.35,59023,2024-08-04,22:18:17,60.963312,100.677357,0,96,465.6
1729,teja,teja@gmail.com,Fleet Manager,santhosh,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1636.76,42659,2024-02-03,10:20:31,64.926296,-68.283906,1,86,417.1
1730,ram,ram@gmail.com,Driver,sobika,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1473.99,42372,2024-06-18,13:25:11,-51.220565,13.713809,1,59,271.4
1731,sanasya,sanasya@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1333.99,60273,2024-02-01,22:25:30,-66.788212,145.061991,1,93,418.5
1732,akshaya,akshaya@gmail.com,Driver,santhosh,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3465.06,27541,2024-05-30,23:09:53,58.219614,33.449223,0,99,455.4
1733,mahitha,mahitha@gmail.com,Driver,sriram,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1668.18,95274,2024-09-15,20:08:13,54.266689,118.199365,1,57,242.25
1734,kruthika,kruthika@gmail.com,Fleet Manager,sriram,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3883.75,01884,2024-07-18,09:17:51,46.711437,17.89775,1,100,425.0
1735,abhishek,abhishek@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4411.35,16441,2024-04-21,19:17:59,26.864784,-3.728025,1,88,374.0
1736,shree,shree@gmail.com,Fleet Manager,jerlin,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3106.79,22720,2024-04-28,11:51:26,-60.343965,-127.776459,0,29,130.5
1737,divya,divya@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1014.37,26938,2024-08-31,09:04:09,-71.964216,-136.251026,0,69,310.5
1738,manisha,manisha@gmail.com,Driver,santhosh,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2192.35,95263,2024-06-03,03:24:29,-11.515541,65.087199,0,100,425.0
1739,teja,teja@gmail.com,Driver,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1785.43,69833,2024-02-03,13:59:43,20.002496,166.28795,0,100,470.0
1740,ram,ram@gmail.com,Fleet Manager,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1949.4,88126,2024-02-22,17:43:03,4.652394,-5.886097,0,61,280.6
1741,sanasya,sanasya@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2686.12,37214,2024-01-21,22:41:23,60.812666,-85.642184,1,28,126.0
1742,akshaya,akshaya@gmail.com,Driver,sobika,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1209.84,94635,2024-02-28,22:20:57,84.321524,30.418434,0,87,408.9
1743,mahitha,mahitha@gmail.com,Fleet Manager,jerlin,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2489.59,45914,2024-04-24,04:52:38,-88.156702,2.316644,1,79,383.15
1744,kruthika,kruthika@gmail.com,Driver,jerlin,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1335.96,99733,2024-04-03,01:44:55,-59.25645,32.541679,0,13,59.8
1745,abhishek,abhishek@gmail.com,Driver,jerlin,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2549.56,80030,2024-10-17,00:57:59,51.899337,-109.240079,0,14,65.8
1746,shree,shree@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2240.91,23769,2024-01-02,21:36:17,-53.375304,-149.742839,0,55,233.75
1747,divya,divya@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4854.94,66412,2024-02-17,02:07:07,48.411174,-170.063632,1,18,81.0
1748,manisha,manisha@gmail.com,Driver,santhosh,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3430.15,26268,2024-09-15,14:49:49,-57.328221,76.623635,1,34,144.5
1749,teja,teja@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1658.13,52293,2024-08-25,19:41:34,-88.643029,104.324509,0,92,414.0
1750,ram,ram@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2063.21,86603,2024-06-27,13:23:12,-48.479578,111.858846,0,84,357.0
1751,sanasya,sanasya@gmail.com,Driver,sriram,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3849.91,90778,2024-01-04,14:15:16,-0.518026,76.931505,1,93,418.5
1752,akshaya,akshaya@gmail.com,Driver,santhosh,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3209.48,35681,2024-09-02,11:20:27,-56.374198,23.921431,1,53,243.8
1753,mahitha,mahitha@gmail.com,Driver,sriram,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1604.26,66571,2024-03-13,06:35:08,-27.641846,-165.459419,1,13,58.5
1754,kruthika,kruthika@gmail.com,Driver,sriram,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4806.37,54907,2024-06-04,01:02:06,-80.64459,179.099268,0,95,446.5
1755,abhishek,abhishek@gmail.com,Driver,sobika,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1756.69,12625,2024-06-16,01:38:22,-49.977692,102.538022,1,56,263.2
1756,shree,shree@gmail.com,Driver,jerlin,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3911.3,70447,2024-03-03,22:35:52,84.95668,137.434566,1,1,4.25
1757,divya,divya@gmail.com,Fleet Manager,jerlin,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4012.73,33612,2024-10-11,04:57:00,73.594979,-84.029118,0,49,208.25
1758,manisha,manisha@gmail.com,Driver,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3984.41,70997,2024-11-05,06:23:14,-72.459973,-19.09121,1,97,455.9
1759,teja,teja@gmail.com,Driver,santhosh,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1692.73,55508,2024-11-28,00:50:03,-62.105152,172.24406,0,78,366.6
1760,ram,ram@gmail.com,Driver,sobika,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3282.84,06136,2024-02-03,12:45:09,-23.257209,148.801309,0,77,346.5
1761,sanasya,sanasya@gmail.com,Fleet Manager,santhosh,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2206.06,22551,2024-01-10,06:39:27,-11.282706,-17.228308,0,66,320.1
1762,akshaya,akshaya@gmail.com,Driver,jerlin,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4685.39,71002,2024-11-08,11:12:48,-12.424471,20.242195,1,91,418.6
1763,mahitha,mahitha@gmail.com,Driver,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1637.24,87964,2024-10-10,08:22:04,36.559044,-29.985552,0,42,197.4
1764,kruthika,kruthika@gmail.com,Driver,jerlin,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2276.26,46338,2024-06-01,22:14:04,-9.172338,-95.341307,0,60,270.0
1765,abhishek,abhishek@gmail.com,Driver,sriram,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4535.4,80944,2024-11-29,18:36:00,64.424527,18.78019,1,83,390.1
1766,shree,shree@gmail.com,Fleet Manager,sriram,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3962.14,28849,2024-03-13,05:32:59,74.423092,146.790711,0,19,92.15
1767,divya,divya@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3696.6,88298,2024-09-14,23:22:12,15.548157,134.966961,1,69,310.5
1768,manisha,manisha@gmail.com,Driver,jerlin,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2538.46,85284,2024-01-21,18:19:40,-30.645369,18.709611,1,42,193.2
1769,teja,teja@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1761.19,90049,2024-05-05,01:22:43,-51.087585,151.243826,0,39,165.75
1770,ram,ram@gmail.com,Driver,sriram,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3528.78,52817,2024-09-02,12:06:46,-15.30252,-78.916318,0,8,36.0
1771,sanasya,sanasya@gmail.com,Driver,jerlin,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4993.81,24347,2024-09-12,16:35:53,47.265167,-106.971145,1,58,281.3
1772,akshaya,akshaya@gmail.com,Fleet Manager,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1555.86,44789,2024-09-15,17:02:37,-60.071179,113.362097,1,21,96.6
1773,mahitha,mahitha@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3446.64,03505,2024-07-28,17:46:19,65.959813,171.271408,0,6,27.0
1774,kruthika,kruthika@gmail.com,Driver,sriram,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3226.32,15506,2024-02-05,00:21:12,3.124693,-99.579718,1,8,37.6
1775,abhishek,abhishek@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4710.25,49115,2024-04-12,22:13:36,-60.711628,-147.50593,0,93,418.5
1776,shree,shree@gmail.com,Driver,harshithah,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3464.07,36691,2024-05-04,18:58:55,1.136131,168.862326,0,45,218.25
1777,divya,divya@gmail.com,Driver,harshithah,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3633.64,90789,2024-06-27,09:25:36,-79.307162,-64.073083,1,31,150.35
1778,manisha,manisha@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1467.23,63039,2024-11-14,15:39:33,-56.814863,49.640357,1,68,306.0
1779,teja,teja@gmail.com,Driver,harshithah,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2586.38,90814,2024-11-12,02:02:07,-7.622625,-58.063936,1,38,174.8
1780,ram,ram@gmail.com,Fleet Manager,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1414.39,10773,2024-05-01,06:59:29,-29.48175,-113.792172,1,89,418.3
1781,sanasya,sanasya@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1892.5,01971,2024-05-13,21:43:48,-40.974392,-13.410408,0,80,360.0
1782,akshaya,akshaya@gmail.com,Driver,santhosh,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4263.97,64056,2024-11-04,18:11:55,-72.665353,20.930164,0,52,244.4
1783,mahitha,mahitha@gmail.com,Driver,sobika,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3297.03,83428,2024-11-03,19:01:50,-75.038398,-86.810379,1,79,383.15
1784,kruthika,kruthika@gmail.com,Driver,sobika,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2362.25,61177,2024-01-02,03:58:25,-11.050628,-66.391677,1,12,54.0
1785,abhishek,abhishek@gmail.com,Driver,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2753.4,29204,2024-03-24,05:07:31,27.382651,84.490978,0,84,386.4
1786,shree,shree@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3341.3,41407,2024-02-08,08:15:18,-39.514162,164.77822,1,30,135.0
1787,divya,divya@gmail.com,Driver,santhosh,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2931.04,41941,2024-04-22,21:46:22,85.240833,-126.874878,1,79,335.75
1788,manisha,manisha@gmail.com,Fleet Manager,santhosh,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4649.26,53518,2024-07-13,00:41:55,-83.610784,83.591517,0,26,110.5
1789,teja,teja@gmail.com,Fleet Manager,sobika,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2255.49,40702,2024-11-09,06:18:59,45.883018,-166.453237,0,25,106.25
1790,ram,ram@gmail.com,Driver,jerlin,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3548.84,88420,2024-04-11,08:51:11,40.444008,-119.533989,1,74,333.0
1791,sanasya,sanasya@gmail.com,Driver,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2633.68,12362,2024-02-16,18:45:46,-56.211569,-0.598255,1,42,197.4
1792,akshaya,akshaya@gmail.com,Driver,jerlin,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2517.54,38160,2024-10-12,16:18:50,54.061107,-25.47178,0,21,94.5
1793,mahitha,mahitha@gmail.com,Driver,sobika,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2679.08,95849,2024-08-26,11:05:32,77.350404,49.67766,0,56,263.2
1794,kruthika,kruthika@gmail.com,Driver,santhosh,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1103.03,22870,2024-01-28,04:53:32,42.951715,-44.854252,1,40,184.0
1795,abhishek,abhishek@gmail.com,Driver,jerlin,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3312.34,52834,2024-04-09,06:19:24,-85.767982,170.280851,1,25,112.5
1796,shree,shree@gmail.com,Driver,harshithah,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1496.8,16773,2024-02-28,15:55:38,-38.695136,90.277835,0,17,72.25
1797,divya,divya@gmail.com,Driver,jerlin,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4766.22,30175,2024-01-20,18:18:51,54.641776,-88.533221,0,86,404.2
1798,manisha,manisha@gmail.com,Driver,sriram,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1055.38,95253,2024-10-21,03:11:28,22.27851,148.078549,0,25,115.0
1799,teja,teja@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4223.96,90529,2024-03-29,16:10:22,-31.501019,65.696002,1,30,135.0
1800,ram,ram@gmail.com,Driver,santhosh,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3548.95,10117,2024-08-31,17:52:10,-28.764364,65.919756,0,4,19.4
1801,sanasya,sanasya@gmail.com,Driver,jerlin,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2730.76,22176,2024-06-16,09:18:18,-38.647393,116.38554,0,24,108.0
1802,akshaya,akshaya@gmail.com,Driver,santhosh,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2481.54,61778,2024-10-16,04:37:49,-20.775875,-12.038076,1,11,51.7
1803,mahitha,mahitha@gmail.com,Fleet Manager,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1830.77,81431,2024-10-30,06:32:38,56.04214,44.666015,1,42,189.0
1804,kruthika,kruthika@gmail.com,Fleet Manager,jerlin,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1537.34,53219,2024-07-29,03:07:42,30.508224,131.780576,0,75,352.5
1805,abhishek,abhishek@gmail.com,Driver,sriram,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3671.44,83629,2024-11-03,13:06:10,17.165322,-121.397523,0,73,328.5
1806,shree,shree@gmail.com,Driver,harshithah,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4952.88,26786,2024-06-18,09:57:02,8.259105,7.327301,0,4,18.0
1807,divya,divya@gmail.com,Driver,sobika,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1592.38,87114,2024-08-11,16:02:41,-69.662836,-150.694412,0,1,4.85
1808,manisha,manisha@gmail.com,Driver,sobika,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2006.94,89881,2024-11-15,02:01:37,-32.056461,-160.771018,0,67,324.95
1809,teja,teja@gmail.com,Driver,santhosh,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2767.69,36570,2024-01-30,23:55:31,14.402459,119.91921,1,20,90.0
1810,ram,ram@gmail.com,Driver,harshithah,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1000.67,17166,2024-08-02,09:02:05,1.26941,90.553958,1,78,366.6
